,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
1357,1394,14,145,2017-05-15,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,Filippo,Ferrara,M,33.0,1997-07-21,Account Executive,Financial Services,Mass Customer,N,No,4.0,7245 Cottonwood Center,2285.0,New South Wales,Australia,5.0
1358,1395,42,681,2017-01-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-16,Jobyna,Elgey,F,55.0,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17.0,76 Hanson Junction,2147.0,NSW,Australia,9.0
1359,1396,31,3252,2017-02-26,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1998-12-16,,,,,,,,,,,,21498 Springs Point,2089.0,NSW,Australia,12.0
1360,1397,86,2603,2017-04-20,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18,Mercy,Jost,F,44.0,1962-02-04,Nurse,Financial Services,High Net Worth,N,No,11.0,84 Stuart Lane,3146.0,VIC,Australia,11.0
1361,1398,15,2985,2017-07-28,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-11-09,Kerby,Nesfield,M,69.0,1986-10-14,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,3 Mariners Cove Terrace,2216.0,NSW,Australia,10.0
1362,1399,40,3109,2017-07-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2011-05-09,Jeralee,Domleo,F,75.0,1958-06-23,Automation Specialist II,Health,Mass Customer,N,Yes,10.0,451 Luster Hill,2170.0,NSW,Australia,9.0
1363,1400,19,3244,2017-12-09,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,Rosene,Bullar,F,24.0,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,13.0,655 Chive Pass,3083.0,VIC,Australia,9.0
1364,1401,99,2965,2017-09-20,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,,,,,,,,,,,,197 Goodland Crossing,2320.0,NSW,Australia,5.0
1365,1402,91,3220,2017-10-11,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,Hunt,Linn,M,53.0,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,580 Blaine Center,2029.0,NSW,Australia,10.0
1366,1403,0,2891,2017-01-01,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20,Renae,Ughetti,F,5.0,1987-02-22,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,12.0,32 Calypso Park,2481.0,NSW,Australia,11.0
1367,1404,62,17,2017-03-14,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02,,,,,,,,,,,,82391 Kensington Lane,3058.0,VIC,Australia,9.0
1368,1405,3,16,2017-08-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2001-11-25,,,,,,,,,,,,52 Moland Street,3331.0,VIC,Australia,4.0
1369,1406,50,2459,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,Jeanna,Naulls,F,67.0,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,N,No,18.0,975 Annamark Hill,4034.0,QLD,Australia,6.0
1370,1407,7,1404,2017-11-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2003-08-05,Emmott,Mercik,M,78.0,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,14.0,88545 Milwaukee Center,3022.0,VIC,Australia,8.0
1371,1408,85,1001,2017-02-07,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,Finley,Vost,M,63.0,1979-08-27,Recruiter,Retail,Mass Customer,N,No,14.0,27 Sunfield Center,4869.0,QLD,Australia,3.0
1372,1409,48,2205,2017-05-04,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,,,,,,,,,,,,8312 Dunning Crossing,3101.0,VIC,Australia,8.0
1373,1410,93,2969,2017-07-15,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,1994-08-10,,,,,,,,,,,,22239 Waubesa Way,2763.0,NSW,Australia,9.0
1374,1411,79,1183,2017-07-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04,,,,,,,,,,,,85931 Johnson Alley,3039.0,VIC,Australia,6.0
1375,1412,57,3240,2017-09-05,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2015-06-17,,,,,,,,,,,,3 Pepper Wood Point,2760.0,NSW,Australia,8.0
1376,1413,79,2446,2017-10-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,,,,,,,,,,,,047 Kedzie Park,2206.0,NSW,Australia,11.0
1377,1414,32,993,2017-09-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Reine,Semken,F,71.0,1977-02-18,Account Coordinator,Argiculture,High Net Worth,N,No,17.0,84019 Porter Trail,2871.0,NSW,Australia,3.0
1378,1415,46,1528,2017-04-25,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,,,,,,,,,,,,28 Mcguire Junction,2171.0,NSW,Australia,10.0
1379,1416,57,2088,2017-05-26,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,Ernie,Wankel,M,2.0,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,59 Prentice Lane,4551.0,QLD,Australia,7.0
1380,1417,8,1311,2017-02-16,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2005-12-07,Sharona,Cunah,F,89.0,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0,0 Moland Parkway,4127.0,QLD,Australia,7.0
1381,1418,22,36,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15,,,,,,,,,,,,78 Del Sol Hill,2535.0,New South Wales,Australia,8.0
1382,1419,83,421,2017-02-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,Tish,Netti,F,26.0,1999-03-19,Sales Representative,Retail,Mass Customer,N,Yes,2.0,690 Hanson Center,2330.0,NSW,Australia,3.0
1383,1420,0,988,2017-09-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07,Andree,Simonato,F,35.0,1981-01-15,Director of Sales,Manufacturing,High Net Worth,N,No,7.0,4 Amoth Trail,4161.0,QLD,Australia,6.0
1384,1421,9,2651,2017-03-29,1.0,Cancelled,OHM Cycles,Road,medium,medium,742.54,667.4,2014-03-03,Silvan,Ellison,M,10.0,1978-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10.0,6876 Mandrake Avenue,2298.0,NSW,Australia,6.0
1385,1422,3,2469,2017-04-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2003-02-07,,,,,,,,,,,,49 Talmadge Trail,2036.0,NSW,Australia,11.0
1386,1423,78,2982,2017-09-02,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10,Celisse,McCloughen,F,30.0,1982-08-08,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,1 Graceland Trail,3195.0,VIC,Australia,9.0
1387,1424,7,770,2017-08-02,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,Zara,Maccaddie,F,10.0,1984-02-05,Software Consultant,IT,High Net Worth,N,Yes,13.0,80 Scofield Alley,3121.0,VIC,Australia,10.0
1388,1425,79,1813,2017-12-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,Reeva,Eakeley,F,45.0,2001-05-19,Technical Writer,Manufacturing,Mass Customer,N,No,1.0,156 Lakeland Way,4035.0,QLD,Australia,9.0
1389,1426,92,1252,2017-07-09,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1998-12-16,Les,Ellwood,M,46.0,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0,60320 Emmet Road,4806.0,QLD,Australia,4.0
1390,1427,82,1642,2017-10-07,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16,Nollie,Matteoli,M,97.0,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3.0,2 Ridgeway Circle,2090.0,NSW,Australia,10.0
1391,1428,53,1082,2017-07-08,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09,,,,,,,,,,,,09 Warbler Court,4152.0,QLD,Australia,9.0
1392,1429,93,2667,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2013-06-09,Randene,Brown,F,65.0,1958-07-17,Product Engineer,Manufacturing,Affluent Customer,N,Yes,6.0,28156 School Park,3188.0,VIC,Australia,10.0
1393,1430,41,470,2017-01-24,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10,Darbee,Klimowicz,M,22.0,2001-12-19,Internal Auditor,Retail,Mass Customer,N,No,1.0,0 Golf Lane,2120.0,NSW,Australia,11.0
1394,1431,34,997,2017-02-15,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20,Ambros,Kernes,M,30.0,1981-07-03,Teacher,Telecommunications,Mass Customer,N,Yes,13.0,1 Continental Center,2146.0,NSW,Australia,9.0
1395,1432,35,2036,2017-09-20,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,,,,,,,,,,,,18 Karstens Drive,2233.0,NSW,Australia,10.0
1396,1433,65,3315,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02,Ninnette,Pandey,F,77.0,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,5.0,6 North Court,3862.0,VIC,Australia,7.0
1397,1434,79,2312,2017-04-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2007-08-04,Ronnica,Grebner,F,72.0,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,18.0,25139 Rockefeller Center,4350.0,QLD,Australia,2.0
1398,1435,21,1681,2017-12-08,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,,,,,,,,,,,,9737 Vernon Junction,3152.0,VIC,Australia,9.0
1399,1436,30,2938,2017-06-12,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,2015-04-11,Richardo,Cocher,M,79.0,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,N,No,2.0,53 Hintze Circle,4005.0,QLD,Australia,7.0
1400,1437,53,1992,2017-02-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2009-04-12,Shanta,Attrill,F,28.0,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,Yes,3.0,726 Warrior Center,2077.0,NSW,Australia,10.0
1401,1438,38,2969,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2008-03-19,,,,,,,,,,,,22239 Waubesa Way,2763.0,NSW,Australia,9.0
1402,1439,48,2858,2017-08-21,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2016-11-14,,,,,,,,,,,,0555 Tomscot Plaza,2044.0,NSW,Australia,10.0
1403,1440,26,2574,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,,,,,,,,,,,,15952 Mockingbird Court,2470.0,NSW,Australia,3.0
1404,1441,43,1370,2017-10-21,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,Chastity,Martinat,F,44.0,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,18.0,0162 Darwin Alley,3201.0,VIC,Australia,6.0
1405,1442,5,110,2017-01-19,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,,,,,,,,,,,,5 Moose Road,3977.0,VIC,Australia,8.0
1406,1443,4,3273,2017-02-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18,Darline,Alpes,F,72.0,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,11.0,8551 Mayfield Court,3175.0,VIC,Australia,12.0
1407,1444,83,901,2017-10-09,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,1999-07-26,,,,,,,,,,,,88022 South Road,4511.0,QLD,Australia,5.0
1408,1445,32,1244,2017-11-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,,,,,,,,,,,,3466 Truax Terrace,2127.0,NSW,Australia,8.0
1409,1446,54,249,2017-06-19,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,D'arcy,Slay,M,65.0,1992-09-13,Quality Control Specialist,IT,High Net Worth,N,No,9.0,37024 Anniversary Place,2204.0,NSW,Australia,11.0
1410,1447,1,1783,2017-11-10,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,,,,,,,,,,,,7389 Union Place,2745.0,NSW,Australia,8.0
1411,1448,10,736,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,,,,,,,,,,,,2726 Cardinal Way,3073.0,Victoria,Australia,5.0
1412,1449,1,173,2017-01-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,1997-08-25,Ebba,Hanselmann,F,99.0,1997-01-02,General Manager,Health,Affluent Customer,N,No,1.0,2 Randy Point,2766.0,NSW,Australia,8.0
1413,1450,49,2611,2017-07-01,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,Aeriel,Lejeune,F,36.0,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0,23426 Transport Center,2218.0,NSW,Australia,10.0
1414,1451,44,2351,2017-11-05,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2003-02-16,Felicity,Beirne,F,35.0,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10.0,0866 Pennsylvania Junction,3181.0,VIC,Australia,10.0
1415,1452,96,422,2017-07-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10,,,,,,,,,,,,509 Fisk Hill,2031.0,NSW,Australia,11.0
1416,1453,89,1612,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,Wendel,Headland,M,70.0,1987-04-17,Community Outreach Specialist,Financial Services,High Net Worth,N,Yes,22.0,84504 Doe Crossing Road,2441.0,NSW,Australia,4.0
1417,1454,1,2608,2017-12-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09,Fenelia,Dockrell,F,44.0,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0,28634 Nova Circle,3127.0,VIC,Australia,12.0
1418,1455,36,1761,2017-09-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1997-05-10,Kassi,List,F,96.0,1974-08-29,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0,2 Portage Avenue,2170.0,NSW,Australia,9.0
1419,1456,65,1957,2017-05-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,Gary,Eager,M,1.0,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,00969 Gale Way,3108.0,VIC,Australia,10.0
1420,1457,9,792,2017-01-28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1992-10-11,,,,,,,,,,,,4085 Jackson Hill,2830.0,NSW,Australia,7.0
1421,1458,1,3208,2017-05-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,,,,,,,,,,,,43 South Pass,3620.0,VIC,Australia,2.0
1422,1459,42,874,2017-05-14,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1993-04-12,,,,,,,,,,,,2 School Street,2010.0,NSW,Australia,10.0
1423,1460,7,163,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1995-12-19,Kessia,Helder,F,58.0,1976-09-06,Librarian,Entertainment,High Net Worth,N,Yes,14.0,65105 Sommers Pass,3016.0,VIC,Australia,10.0
1424,1461,72,3468,2017-03-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,,,,,,,,,,,,7 Weeping Birch Alley,2230.0,NSW,Australia,12.0
1425,1462,33,3101,2017-10-06,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,Paxton,Lermit,M,68.0,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,6 Kings Avenue,2135.0,NSW,Australia,12.0
1426,1463,21,1957,2017-08-05,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05,Gary,Eager,M,1.0,1977-09-19,Accountant IV,Property,Affluent Customer,N,No,4.0,00969 Gale Way,3108.0,VIC,Australia,10.0
1427,1464,75,1477,2017-10-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2014-10-10,,,,,,,,,,,,472 Blaine Junction,2440.0,NSW,Australia,3.0
1428,1465,7,1659,2017-05-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2011-03-16,Olva,Sheehy,F,75.0,1989-11-14,Software Consultant,Property,High Net Worth,N,Yes,13.0,82598 Arkansas Hill,2088.0,NSW,Australia,12.0
1429,1466,69,1700,2017-08-24,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-10,Rana,Streets,F,28.0,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,14.0,906 Pawling Place,4352.0,QLD,Australia,6.0
1430,1467,89,1894,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-02,Patten,Laytham,M,86.0,1976-04-01,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0,49 Fulton Park,3156.0,VIC,Australia,8.0
1431,1468,1,257,2017-09-16,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-12-02,,,,,,,,,,,,879 Coolidge Point,2324.0,NSW,Australia,5.0
1432,1469,93,325,2017-05-13,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29,Anthia,Ghilardini,F,98.0,1971-09-26,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17.0,0 Coolidge Avenue,4122.0,QLD,Australia,8.0
1433,1470,55,1104,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,Jewelle,Pincott,F,82.0,1959-12-31,Programmer III,Retail,Mass Customer,N,No,8.0,22669 Lien Center,2565.0,NSW,Australia,6.0
1434,1471,0,1647,2017-05-18,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-02-09,,,,,,,,,,,,73363 Butterfield Crossing,4567.0,QLD,Australia,9.0
1435,1472,27,2715,2017-06-27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,Umberto,Cappineer,M,27.0,1962-11-14,Civil Engineer,Manufacturing,Affluent Customer,N,No,11.0,75 Loftsgordon Hill,3147.0,VIC,Australia,11.0
1436,1473,20,1016,2017-02-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2011-05-07,Adrian,Prettyjohns,M,0.0,1959-08-12,Legal Assistant,IT,Mass Customer,N,Yes,17.0,5 Sheridan Circle,3934.0,VIC,Australia,11.0
1437,1474,41,1611,2017-10-05,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1996-04-05,,,,,,,,,,,,6491 Gerald Court,2261.0,NSW,Australia,9.0
1438,1475,12,2629,2017-06-17,1.0,Cancelled,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,Nomi,Bushell,F,60.0,1976-08-13,Engineer IV,Entertainment,High Net Worth,N,No,19.0,2 Beilfuss Plaza,2000.0,NSW,Australia,9.0
1439,1476,31,1939,2017-06-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16,,,,,,,,,,,,1979 Arapahoe Trail,4701.0,QLD,Australia,3.0
1440,1477,13,1699,2017-09-03,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2005-12-07,Poul,Dumphy,M,33.0,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,8.0,3205 Service Park,2158.0,NSW,Australia,10.0
1441,1478,30,2954,2017-12-14,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10,Albertine,Fibbitts,F,23.0,1974-03-24,Pharmacist,Health,Mass Customer,N,No,16.0,3 New Castle Terrace,3032.0,VIC,Australia,8.0
1442,1479,57,1554,2017-09-06,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1994-09-09,Land,Aarons,M,83.0,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,3.0,277 Maple Circle,2768.0,NSW,Australia,8.0
1443,1480,25,2711,2017-10-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-02-04,Steven,Keetley,M,52.0,1970-08-31,Biostatistician II,Health,Affluent Customer,N,No,6.0,9235 Walton Park,2095.0,NSW,Australia,11.0
1444,1481,31,2461,2017-04-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10,,,,,,,,,,,,60 Sycamore Lane,2148.0,NSW,Australia,9.0
1445,1482,57,2999,2017-01-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24,,,,,,,,,,,,4 Loftsgordon Avenue,3023.0,VIC,Australia,8.0
1446,1483,99,2702,2017-12-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1991-05-06,Saraann,Gilliard,F,34.0,1976-11-30,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,8598 Nova Parkway,2758.0,NSW,Australia,9.0
1447,1484,36,1591,2017-06-12,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02,Fonz,Jankin,M,4.0,1976-09-14,Operator,Manufacturing,Mass Customer,N,Yes,14.0,54 Veith Drive,2073.0,NSW,Australia,12.0
1448,1485,63,1461,2017-12-12,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-04-11,,,,,,,,,,,,3 Independence Hill,2560.0,NSW,Australia,9.0
1449,1486,69,85,2017-01-18,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,,,,,,,,,,,,5037 Merchant Crossing,2226.0,New South Wales,Australia,11.0
1450,1487,24,604,2017-05-13,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,Mella,Petrovsky,F,72.0,1998-02-10,Help Desk Operator,IT,Affluent Customer,N,No,3.0,07 Pepper Wood Way,2750.0,NSW,Australia,8.0
1451,1488,1,695,2017-06-19,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,Kevan,Kubal,M,36.0,1977-11-30,Engineer II,Health,High Net Worth,N,No,11.0,02 Bartelt Center,2745.0,NSW,Australia,8.0
1452,1489,83,1601,2017-08-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,Nita,McCarthy,F,45.0,1993-02-11,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,1.0,5447 Buell Hill,2567.0,NSW,Australia,9.0
1453,1490,53,251,2017-11-05,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2011-08-24,,,,,,,,,,,,04 Fallview Trail,2749.0,NSW,Australia,8.0
1454,1491,79,1081,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,Marga,Cradduck,F,25.0,1985-10-21,Social Worker,Health,Mass Customer,N,No,16.0,05415 Basil Junction,2450.0,NSW,Australia,8.0
1455,1492,0,1623,2017-12-28,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21,Katy,Taffee,F,29.0,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2.0,94181 South Park,3264.0,VIC,Australia,1.0
1456,1493,64,244,2017-06-19,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,,,,,,,,,,,,65 Kinsman Trail,3023.0,VIC,Australia,6.0
1457,1494,67,3219,2017-04-26,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,Denyse,Scutts,F,94.0,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,3.0,423 Mcbride Place,2477.0,NSW,Australia,7.0
1458,1495,86,3330,2017-08-03,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2000-11-03,,,,,,,,,,,,75106 Oriole Junction,2030.0,NSW,Australia,12.0
1459,1496,93,2755,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2003-09-10,Karen,La Wille,F,66.0,1999-07-28,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,1.0,2241 Pearson Plaza,4503.0,QLD,Australia,6.0
1460,1497,51,2346,2017-04-08,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-04-12,,,,,,,,,,,,03961 Sullivan Park,2114.0,NSW,Australia,12.0
1461,1498,53,2358,2017-12-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2009-03-08,Ave,Peatt,M,26.0,1959-05-01,Senior Sales Associate,Retail,High Net Worth,N,Yes,15.0,6 Graceland Court,4301.0,QLD,Australia,2.0
1462,1499,45,1942,2017-07-27,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,Abe,Townby,M,0.0,1987-01-08,Programmer Analyst II,Financial Services,High Net Worth,N,No,19.0,184 Hoepker Way,2197.0,NSW,Australia,9.0
1463,1500,12,3371,2017-08-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,Josey,Alves,F,56.0,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,17.0,805 Division Plaza,4165.0,QLD,Australia,4.0
1464,1501,52,2457,2017-01-15,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-22,Benito,Vearnals,M,70.0,1975-04-12,Developer IV,IT,High Net Worth,N,Yes,15.0,4694 Carioca Court,4060.0,QLD,Australia,10.0
